"","Sample","Corrected.Depth_cm","Lake","WaterCont","ConcAl","ConcBc","ConcCt","ConcCa","ConcCb","ConcDd","ConcDt","ConcEc","ConcF","ConcL","ConcMx","ConcP","ConcV","ConcZ","CarSpec","CaSpec","CbSpec","549.65","569.71","589.88","615.22","630.49","649.65","658.61","659.89","661.17","662.45","663.73","665.02","666.30","667.58","668.86","670.15","671.43","688.14","689.43","729.45","790.43","845.12","849.03","850.34","885.53","899.86","970.10","980.48","Lake_ID"
"27","Ot-27",42.2316947,"Rototoa",0.658143939393935,0.0148464351800001,0,0.0418460708155142,0.0659481394242417,0.0367248189009561,0.00258392264923476,0.0412915915489466,0.0013711416981121,0.0181143677595848,0.0160708095776007,0.00420262776007019,0,0,0.0174489643468975,0.976034277042536,17.3437369248696,9.01435256778897,0.112588909465214,0.116616794950475,0.118554535865867,0.120820591985428,0.12254196791781,0.124034651993264,0.125092621598132,0.125241945248082,0.125452249534111,0.125628948402388,0.12582367637667,0.126128548481025,0.126302469917975,0.126572083341383,0.126749530317145,0.126987194644931,0.127227111086062,0.129925807501218,0.129935644334785,0.135433665307966,0.139864452231826,0.138139693350948,0.137815842080909,0.137762081892909,0.135541608849543,0.134689654797027,0.130104765277219,0.129699837981495,"Ot-27"
"28","Ot-28",43.2316947,"Rototoa",0.675378787878791,0.0292349712277855,0,0.194762760600231,0.125553249690365,0.120321136647198,0.0128743501525378,0.204360772748914,0.0106301595426962,0.0137373102321952,0.0521413743760909,0.04102234216603,0,0,0.0482039159483293,6.34078145178178,19.5435873855765,11.0600948122818,0.0810264990883399,0.0840099027286723,0.0855580562937779,0.088516926133118,0.0909360504967855,0.092623168654956,0.0940310772201615,0.0943370628533309,0.0946176661152188,0.0948518267455984,0.0951715402249093,0.0956110857846339,0.0958495876393377,0.0962377091714915,0.0965850050530768,0.0969419932790908,0.097280965783901,0.101699807778076,0.101855620719225,0.111789130553997,0.122822827914619,0.127753538510891,0.127980082145825,0.128035033732734,0.129842144804979,0.130336043983724,0.130444253853163,0.130546507685498,"Ot-28"
"29","Ot-29",44.2316947,"Rototoa",0.763183883073278,0.0405600907196093,0,0.113968824523032,0.199493651011717,0.0745235849666025,0.0201214721852796,0.256904531326921,0.00740175022226794,0.0234192279526122,0.0808018463955039,0.0760884369236648,0,0,0.0749627856784161,7.94400062423967,26.1771512462686,13.3528260442323,0.0962195822749767,0.0998541281704471,0.100461779706938,0.102803963401365,0.104966292528923,0.104779022964747,0.105691825393328,0.10600302180493,0.106260445421508,0.106494094089085,0.106843972766985,0.107272220687773,0.107570871389102,0.107972983580543,0.108341652485324,0.108762462015891,0.109175660641572,0.114329985080651,0.11451776815586,0.125193630295848,0.135049548618901,0.137829867817903,0.137809359945988,0.137891488565575,0.13822490375732,0.138199782149805,0.13602173478095,0.136268192657577,"Ot-29"
"30","Ot-30",45.2316947,"Rototoa",0.719271035284998,0.051527199256812,0,0.122131791791295,0.203281488252683,0.0787121009930893,0.0192416412069564,0.321485249579068,0.00851404702143694,0.0239543234175853,0.113483605926431,0.080760882831305,0,0,0.0864995678374667,7.55289526509706,23.4525413465077,12.0362760378066,0.10707416587542,0.111378534316557,0.112038030016371,0.114528034322675,0.116951784381889,0.116602082927925,0.117579855982644,0.117859503312191,0.11814739696655,0.118474383665653,0.118833325072667,0.119290193377245,0.119673985907965,0.120130915658692,0.120561132303193,0.120989069669558,0.121448753734558,0.127346777442014,0.127575085626555,0.139664285198251,0.149998742736333,0.152367790917982,0.152208402255263,0.152319297788481,0.152121685215008,0.151954159474471,0.14861972274806,0.148854126843453,"Ot-30"
"31","Ot-31",49.2316947,"Rototoa",0.674654377880183,0.0389837942278536,0,0.0906704829622372,0.175232964296871,0.0624444558288439,0.0133637490767967,0.232966544437995,0.00433907259128818,0.0217556158509735,0.0748552195302724,0.0641328928788445,0,0,0.0762555531255827,4.95527715267734,18.3495695013879,9.40172853907955,0.0955446778928053,0.0994027592500724,0.10042510886241,0.102713389990316,0.104629331149654,0.104549195086667,0.10549571459333,0.105735309996611,0.106005161841104,0.106254724452251,0.106595836022555,0.107001391057646,0.107298589032757,0.107697188130545,0.108055202570259,0.108456164075405,0.108832047432486,0.113893514350311,0.114051074664661,0.124508910813626,0.134119293151488,0.136754632595039,0.136743471289107,0.136797444565459,0.137085968176728,0.137055520882919,0.135157533025449,0.135332499290471,"Ot-31"
"32","Ot-32",53.2316947,"Rototoa",0.775456427630342,0.12093635087547,0,0.262172525109832,0.298786685162528,0.145386140678071,0.0313859786286593,0.754464587416544,0.0134940710849443,0.034482308644116,0.177883502752844,0.159149535333704,0,0,0.13438158067158,20.4674504393805,48.7179602482889,24.2542107542402,0.0942637145894009,0.0981912981674698,0.0987299968291146,0.101236517646975,0.103567341662637,0.102691314255755,0.103527870870733,0.103831863682046,0.104111591250878,0.104418965445492,0.104830235162521,0.105296897074729,0.105638343072698,0.106082660952141,0.106547933555586,0.107036036747839,0.107506837091941,0.11353741160101,0.113769667560643,0.126035580353528,0.136881777924219,0.140196917018441,0.140194732111713,0.140278794338172,0.140843499164386,0.140894163104477,0.138850908169851,0.139197558095455,"Ot-32"
"33","Ot-33",63.2316947,"Rototoa",0.721911421911424,0.0266191192300271,0,0.148459550168285,0.181448030160341,0.124403750225615,0.0160714120760428,0.205974926746772,0.0121323910615441,0.0307654735281086,0.0775942945567021,0.0790093006248541,0,0,0.0675518072946623,9.45415541965638,36.1438764933784,15.8736387981689,0.101585672704809,0.106334488879265,0.107627996192676,0.110648121820117,0.113250568198736,0.113178450102849,0.11432049617528,0.114700817883217,0.115016931024638,0.115339891233177,0.115746123919226,0.116278492518811,0.11664289091514,0.11714541155917,0.117589373468215,0.11812200114698,0.118647025931963,0.125188229786056,0.125506917237372,0.139202162588963,0.151736002813689,0.155471061225826,0.155489832651475,0.155585184520868,0.156235549109929,0.156349639268433,0.155001837744146,0.155495819025271,"Ot-33"
"34","Ot-34",73.2316947,"Rototoa",0.544246107102168,0,0,0.038921796797834,0.0530378214720935,0.0081146816901344,0.00224569457115398,0.0323736701187464,0.00624088483700102,0.0128262083159489,0.0136580147689005,0.00116519271849939,0,0,0.0123729031607111,0.482867682451295,9.28246894577936,4.1634998700102,0.128879765268578,0.134881519806356,0.137796007042662,0.140615179900617,0.142522440824415,0.143696815335539,0.144865446527529,0.145090986071874,0.14525572805399,0.145517037474394,0.145786654201431,0.146161282812961,0.146414632770942,0.146769155173755,0.147079815106412,0.147414042491121,0.147738442457211,0.151895892233716,0.151960583233102,0.16110021896784,0.170767170139353,0.170942600396884,0.170492809927837,0.170541511035128,0.168438872127032,0.167652244248041,0.16426065311005,0.16435873366212,"Ot-34"
"35","Ot-35",78.2316947,"Rototoa",0.658626726317838,0,0,0.159936115715061,0.111399550115275,0.0195746896427918,0.0257822169956638,0.112082466778447,0.00391456226805495,0.0179541173449497,0.0263067012042332,0.00328913220453813,0,0,0.0403760960415498,3.27850724528322,20.0885406932431,10.8327023759452,0.0670622249170544,0.0696678320694215,0.0710568400146461,0.0735878056104733,0.0757323883765733,0.0772142874328018,0.0784608563146404,0.078724508885774,0.0789326288363922,0.079183557528469,0.0794588846925638,0.0797933691987069,0.0800450032160977,0.0803818581264368,0.0806555003604416,0.0809933217145009,0.0812773296364891,0.0850578542524633,0.0852324594503386,0.0942417185120129,0.10479265967384,0.11076713006711,0.111013624514092,0.111107946587019,0.113631779783256,0.114329216725165,0.116138734547765,0.116532135358609,"Ot-35"
"36","Ot-36",83.2316947,"Rototoa",0.738646288209607,0,0,0.318818192421458,0.195455817204326,0.0535771600558382,0.0536586949338877,0.282479308817053,0.0066766595056379,0.0203164812060005,0.0788990783473526,0.0077855444924865,0,0,0.107917195370279,8.41704956927663,38.259894960729,21.2616783236685,0.0733975625237449,0.0762542274504551,0.0774921193532819,0.0804016739466089,0.083006988935306,0.0841538512415308,0.0855272685009558,0.0858406588833187,0.086128580246348,0.0864125374120109,0.0868042149465768,0.0872008309009754,0.087528325054478,0.0879018511058317,0.0883034056471977,0.0887025576174171,0.0891185647955134,0.0940900154392001,0.0943296073095785,0.106048649613845,0.11951739713254,0.126951822832211,0.12726244272664,0.127400081046832,0.130736843584286,0.131800572436421,0.133980168273011,0.134430385235169,"Ot-36"
"37","Ok-02",1.08175,"Okataina",0.794579732914373,0.295645185728362,0,1.15674298839312,9.39735285405897,0.22471575314451,0.236162822661735,2.93366662870131,0.229571335304866,0.254877351402277,0.834330232565717,0.17046879121605,0.0124649273461494,0.0348727570507818,0.725949070586041,153.026215132971,228.574402019239,112.836646183319,0.0875499181843106,0.0945498199184023,0.099612924456478,0.106674532684684,0.110275212309057,0.107058919228145,0.107054876306108,0.107400712495844,0.107943429475083,0.108433889052441,0.10912625323767,0.109928381908433,0.110722845586614,0.111590605550445,0.112483983058523,0.113402433153363,0.114348514770738,0.126171062766082,0.126868604107971,0.153435345492772,0.178945085524806,0.193554586814478,0.194303343255277,0.194629319851228,0.200737691560083,0.202372831635896,0.202324864249683,0.203378659270121,"Ok-02"
"38","Ok-03",2.08175,"Okataina",0.746664125047657,0.200757820901306,0,1.09839825532158,6.97733770441577,0.157619345202634,0.182611991795004,2.57849538292224,0.136759946708692,0.167269804220882,0.670422777420613,0.141520139010648,0.0110867852563282,0.0229378653935218,0.515521226913108,98.2891896362641,138.15192921774,53.8566516249427,0.0939302052832107,0.101393640228533,0.106462155862307,0.113692244562062,0.11737525224561,0.112546266036528,0.112228544087422,0.112688816724463,0.113286080206825,0.113901157099968,0.114682147239243,0.11562622172851,0.116562714285341,0.117595026624687,0.118648242623335,0.119709224205095,0.120820830376662,0.13446024007586,0.135252367040996,0.164247295247175,0.19027127220721,0.204165625987673,0.204703046092476,0.205011880240951,0.21044757052946,0.211667024374305,0.209321274534487,0.210202440898762,"Ok-03"
"39","Ok-04",3.08175,"Okataina",0.715676051442477,0.12885069856435,0,0.84079764801224,3.01446366885496,0.0384839994369037,0.133056621052689,1.81075990791198,0.077896166572483,0.109562272982485,0.479306178147083,0.0910590813365483,0.00334449429076275,0.0340075916292203,0.369752266502683,79.1335381040043,100.152576469438,39.5120080574873,0.100909494953142,0.108745750157569,0.11393003344225,0.121462637931858,0.125181495825389,0.120410465269329,0.120371694849904,0.120872223132097,0.121537089659086,0.122256013695487,0.123059829462986,0.124013789666379,0.12497894854133,0.126052627349131,0.127154776926403,0.128214856328732,0.129315825314231,0.142708390099076,0.143462322525711,0.171652635227582,0.196179605087501,0.207810466418248,0.208260195952376,0.208444000297184,0.212223788358355,0.212721197449676,0.20763067976875,0.208101065385308,"Ok-04"
"40","Ok-05",4.08175,"Okataina",0.699920666402223,0.129348823871475,0,0.863580090980744,2.54441359221405,0.0383972390002488,0.153041089365974,1.77949108297417,0.069644990105195,0.100868262565855,0.454440569888163,0.0934157197212809,0.00369620376496675,0.0241116939535038,0.297961306901406,59.1990650941898,74.70125274526,29.3363121644394,0.110192769415002,0.118070634558987,0.123307151982949,0.130277748616666,0.133698353035095,0.130349186448537,0.130934515296261,0.13136416321309,0.132027284756667,0.132609882396378,0.133399687740561,0.134273806706094,0.135151044870389,0.136065969812982,0.137053709806381,0.137997114261744,0.138994583577295,0.150752855483258,0.151376979744784,0.174832153807577,0.19451235692652,0.202336432122816,0.202465623920923,0.202583303291915,0.203755517811169,0.203144987042619,0.19560960766914,0.195518510820198,"Ok-05"
"41","Ok-06",5.08175,"Okataina",0.68978374347502,0.0586905207456918,0,0.622549910892329,1.87415953679632,0.0299195502676994,0.0867691675630856,0.978178635536347,0.0458717054689129,0.0671890275195828,0.291493814181471,0.0798741111050222,0.00248422486630143,0.0194905556561658,0.261043197356986,39.6524172915075,55.4693137617005,19.9863808018543,0.116077018912258,0.123816760896046,0.128785880548501,0.135276204748167,0.138529529661617,0.135395307674733,0.135901132118928,0.136342307373896,0.136975711296672,0.137557744991693,0.138299613598149,0.139155143182448,0.139947579364628,0.14082279527046,0.141738909809666,0.142641353072734,0.143597284914666,0.154976399651009,0.155585614154396,0.177803776047794,0.195891221435214,0.202438240478225,0.20252198303567,0.202587158634234,0.203118919181446,0.202367345124125,0.194326541636597,0.19398780026825,"Ok-06"
"42","Ok-07",6.08175,"Okataina",0.724337908370382,0.0996235090863886,0,0.642757331733757,2.06337021747734,0.027786780705374,0.100970762525707,0.992188696019762,0.0613129229931482,0.0655854768152058,0.288234345003818,0.0863828337327641,0.00308833953372662,0.0172693727231139,0.281891366587824,49.3459374964446,73.6276786304422,27.6623549860696,0.114377314707192,0.121994230900968,0.126857244696458,0.133160937877687,0.136231891209704,0.133571887392869,0.134087719726195,0.134527177141659,0.135123149436668,0.135635389194272,0.136315455830344,0.137112323500663,0.137852218639367,0.13870681289059,0.139528668941554,0.140362657193579,0.141208416141632,0.151580209531138,0.152111326298601,0.171933687454714,0.1875261477343,0.192586919334919,0.192609426951518,0.192693104152179,0.192554848400484,0.191634466756332,0.184325940612323,0.184021946857184,"Ok-07"
"43","Ok-08",7.08175,"Okataina",0.790746784411592,0.139978002770081,0,0.827619973899951,3.82750693909492,0.096669593849791,0.104886073469127,1.48288270068652,0.109423371006162,0.0955213732452127,0.469919814064313,0.10600670786726,0.00480249852231228,0.0165861970035356,0.605001090230303,99.1291234999368,139.876042255626,54.9219757720081,0.111977691447698,0.119943898931353,0.125258787021269,0.132193102146644,0.135513349075618,0.132525604036586,0.132991699750494,0.13344088116359,0.13408248348896,0.134643009280897,0.135368535010017,0.136229351618143,0.13705453832834,0.137972396090189,0.138893018089037,0.139795378535156,0.140747121033411,0.151954390570129,0.152579430666474,0.174671445649003,0.192383484454637,0.198766402472995,0.198823265637448,0.198963215050652,0.199454501937133,0.198738742748157,0.191307362809074,0.191103115637202,"Ok-08"
"44","Ok-09",8.08175,"Okataina",0.825893719806764,0.248832117158841,0,1.36921570967896,6.11914160085485,0.187050983809374,0.152566080330585,2.83864718420025,0.162266139347746,0.13683132896215,0.694112837562642,0.114877954660759,0.00434703625222775,0.0203377831159245,0.915030373594619,193.290559847115,228.108668909016,94.3224337250388,0.111683141043502,0.12007856186334,0.125029300506632,0.132464665286202,0.13600659514645,0.129887542495194,0.129699930774312,0.13023479627002,0.131018406622711,0.131755712129818,0.132654844199364,0.133759466956767,0.134798087682625,0.135938851222654,0.137151104531653,0.138329172655747,0.139564339110763,0.154264484335972,0.155158434082329,0.185403289386302,0.208919016101453,0.218104346143617,0.218302773414398,0.218443525731706,0.220240037616688,0.220291262772127,0.211501876890025,0.211454625810449,"Ok-09"
"45","Ok-10",9.08175,"Okataina",0.805197100936891,0.224881429887011,0,1.30927779681549,4.94186166661165,0.0974295164695212,0.17807496869085,2.52140049826199,0.111203329233401,0.121995370908093,0.536276149781628,0.0827859118019554,0.0018100191680252,0.0187914133211838,0.691285021426066,156.023775353384,185.55408518968,80.5357812039791,0.103238313159399,0.112063449991146,0.117580249549369,0.125647964776619,0.129288113958411,0.120656922368477,0.120071450988902,0.120702051958049,0.12155782105522,0.122386967396338,0.123444763431811,0.124694215521266,0.125989772143104,0.127363476631435,0.12883057094396,0.130237628478036,0.131804183640295,0.150592785863347,0.151805372491843,0.191251444498321,0.223372498726481,0.238113700351809,0.238686702610981,0.238893244488304,0.244054482355197,0.245998318553406,0.238014219663972,0.238773268306906,"Ok-10"
"46","Ok-11",10.08175,"Okataina",0.800696736340296,0.184411376942676,0,1.27632025591327,3.58092495165315,0.0283670485962063,0.169191958215878,2.32515536467902,0.0949331997722317,0.0989430978849697,0.442370003722606,0.0782450149172298,0.00199085810286848,0.0207817625055849,0.51698772954729,134.266942633786,147.346463901661,58.2284821166086,0.0980980764065998,0.106822026444872,0.112869961606085,0.121295556491138,0.12541055432415,0.119589595363083,0.119624498922106,0.120199707827311,0.121011141605777,0.121795930379407,0.122787410760324,0.123920938951869,0.125071038749473,0.126306345950915,0.127624241599601,0.128870121147297,0.130183150672957,0.146769644652007,0.147797373217206,0.18334872194446,0.214177823534725,0.229061468427396,0.22964582773829,0.22997858565964,0.235398771896246,0.237146031908135,0.230854125074991,0.231722899122526,"Ok-11"
"47","Ok-12",11.08175,"Okataina",0.797149287321834,0.145730613528194,0,1.05120110304873,2.38403007914273,0.0246970218759191,0.160955738403249,1.65180344060774,0.0671042277905482,0.0851873102891502,0.335599232415039,0.0793444793888048,0.00201882529341314,0.0182247706688507,0.355809920050133,90.4121633200134,103.142067603143,40.3930670186688,0.103116297726044,0.112427711046575,0.118896885997074,0.127465574222983,0.131680198544361,0.125968942109914,0.126188109042409,0.126792274793801,0.12760206179553,0.128384092928491,0.129443000327312,0.130606496311038,0.131794063098164,0.133079576988252,0.134395000364511,0.13567467585191,0.137071805102129,0.154127645908417,0.155164930993737,0.190242104007062,0.220681812380472,0.235279146353286,0.235929714784941,0.236197893998366,0.241335836905291,0.243175497296224,0.236033227501984,0.236930476377815,"Ok-12"
"48","Ok-13",12.08175,"Okataina",0.781185743660043,0.0781325601576353,0,0.677262139703239,1.24665402571986,0.0144087983813343,0.130281728379626,1.17793313161515,0.0498673936057834,0.0570690941759478,0.250784029796047,0.0648299204906306,0.00161442739969007,0.0130884491746969,0.222189536007108,54.4364508515319,64.2300762023552,23.2231385672332,0.103817409237277,0.113563812481358,0.12075446289625,0.129938670137062,0.134639464519938,0.131261754142539,0.132091284250294,0.132736346755748,0.133519714508746,0.134310441217201,0.135256175532272,0.136362388138721,0.137438048974532,0.138586082682783,0.139816312628937,0.141000991248811,0.14226335293682,0.157811254698827,0.158748760278995,0.191852929254519,0.220825727168056,0.234182329924248,0.234691356123204,0.234885459510463,0.239250230253951,0.240790677099336,0.232939267042373,0.233690809494589,"Ok-13"
"49","Ok-14",13.08175,"Okataina",0.76983860121049,0.0917002668270251,0,0.666056137944577,0.766196899595404,0.0225789531747466,0.215179114494875,1.03891491013258,0.0467722706608442,0.0445649741703646,0.233590394916765,0.061609376789185,0.00223027840754096,0.0241469141203141,0.130867315458001,51.5584864546685,71.5329112542757,23.8718534799074,0.116619569134115,0.126477659875662,0.13384749867267,0.143113222789956,0.148180443913655,0.148608815175649,0.150569252197222,0.151163284438678,0.151935733070541,0.152656493702475,0.153501651717238,0.154506743370433,0.155422903157902,0.156413356342534,0.157468720072914,0.158469154009081,0.159516203623673,0.172845493852792,0.173651971260623,0.201639154271595,0.227178081687828,0.238331892421179,0.238645969581129,0.238733911177237,0.241576563017607,0.242530749843385,0.234031217753518,0.234131610452065,"Ok-14"
"50","Ok-15",15.08175,"Okataina",0.810053922421288,0.0365893776402352,0,0.188992908095644,0.986566273810816,0.0585940119013924,0.0369299706720806,0.680480344312803,0.0224598932096691,0.0267825250935672,0.144092044909933,0.099901144624758,0.00261589091341337,0.0204946603755702,0.20209406671669,41.5637749252354,65.7856651805828,24.5620661448868,0.119865324303438,0.129864594990588,0.136966556516573,0.14585698520466,0.150381193281738,0.149365238570394,0.150815196212237,0.151316876547014,0.152095181837796,0.152712097529851,0.153521896701348,0.154409790495715,0.155307440774683,0.15627816107116,0.157220795972317,0.158215100336695,0.159229059299945,0.17173863179414,0.17248067413242,0.196969487191165,0.218956379774827,0.228119086447947,0.22827871994321,0.22837099126985,0.23061686444085,0.231111735369817,0.223260083711595,0.223263527921669,"Ok-15"
"51","Ok-16",17.08175,"Okataina",0.752275779734367,0.0622915312196164,0,0.20007154695915,0.449264870641364,0.0152080217267423,0.128130075576421,0.438726791244543,0.0230018187927154,0.0225628232465984,0.101116843311727,0.0353492641503958,0.00165790814362072,0.0106173001291881,0.0715463106396251,23.8020101588709,34.6114692871619,12.4239560084783,0.140068225788216,0.149753671192931,0.15648387994789,0.164692240804016,0.168693015255342,0.16935192783864,0.170974384261748,0.171467122166257,0.172023275010388,0.172522419633728,0.173179202658091,0.173823200004093,0.174528242256361,0.175268264668946,0.176002354675371,0.176739948044044,0.177571315573576,0.186746942113813,0.187209639416015,0.206126684864281,0.224408692593267,0.230745971196144,0.230729806626227,0.23082029954283,0.230996369396803,0.230991003156464,0.222272951440322,0.221995618485272,"Ok-16"
"52","Ok-17",18.08175,"Okataina",0.768298673653187,0.0285681998460767,0,0.141140076915836,0.142404015594359,0.0488612046031688,0.0337361561107661,0.0667549811919751,0.00376092070586497,0.0149287542773447,0.0411818886930572,0.0179351628835192,0.000572625698156746,0.00111716078606602,0.0274536901087968,8.39159126863373,34.509533440722,14.2089888575569,0.148635609388547,0.158761542175852,0.165390142179718,0.173164415271607,0.176930136399921,0.177254366911461,0.178702404942199,0.179168402549039,0.179721304312583,0.180208182742163,0.180875565223749,0.181526167648702,0.182178475753648,0.182914241940902,0.183652657450789,0.184311664952756,0.185073335859227,0.194037419211532,0.194446938570865,0.212896630190841,0.230399089308131,0.235257202987889,0.235120017958235,0.235118319159586,0.234131070173531,0.23367593955033,0.223836241782188,0.223451237417665,"Ok-17"
"53","Ok-18",21.08175,"Okataina",0.798748882931188,0,0,0.00855152727507352,0.00860101322124143,0,0,0,0,0.000680572955840403,0,0,0,0,0,0.200382900176362,9.90790463261823,3.01501299669189,0.214974740861445,0.226752042832714,0.230614578898426,0.233089505554716,0.233151028411368,0.230657120168843,0.229948090600123,0.230055754834955,0.23029744592744,0.230408969477814,0.230640305499576,0.230930490892548,0.231170749086154,0.231547120529568,0.23187964860601,0.232192985799873,0.232573036866777,0.236653015465641,0.236731916258926,0.24562269760717,0.256918615941594,0.252926131308334,0.251989848286508,0.251797662888638,0.245265976983097,0.243889260500024,0.227730085815584,0.227279007473504,"Ok-18"
"54","Ok-19",31.08175,"Okataina",0.486933797909409,0.000953844574502132,0,0.00712494221500796,0.0329138598403238,0.0220711741682896,0.000771770963381411,0.00456773768759305,0,0.000894888998912122,0.00293168828397922,0,0,0,0,0.378222848556336,0.727097509341529,0.393946105087146,0.147847272075017,0.153864792721248,0.158581415667728,0.163689713417228,0.166824139967066,0.171211216381981,0.17340861334738,0.173732099802449,0.174070334396402,0.174359598448772,0.174678028836178,0.17504196888547,0.175392925550331,0.17580475983981,0.176124375871515,0.176510779623676,0.176849172044335,0.180544862545076,0.18063154794931,0.189991267256874,0.200757352501831,0.20321655602751,0.203077349948875,0.203135396920524,0.201927826701632,0.201473891542964,0.196226879921202,0.195630393111669,"Ok-19"
"55","Ok-20",41.08175,"Okataina",0.361901457321306,0,0,0.00695516064901867,0.00734296906466276,0.0219146104140335,0,0.00158378967919505,0,0.00135798293071571,0.00240787642553724,0,0,0,0,0.241444139730882,0.643126181680062,0.271139855934035,0.117376698178962,0.121487596687303,0.124363448562153,0.127363681549423,0.128837054517934,0.13115275769285,0.13254217039485,0.132722905423928,0.132968828009106,0.133046633395048,0.133238849736872,0.133466758809117,0.133660091373123,0.133860794105736,0.134019842103393,0.134142952057294,0.134340415206693,0.136279369716802,0.136214585951242,0.141215870716753,0.146099064894608,0.145311166491953,0.144854406717469,0.144823335996753,0.140933982692231,0.139885992187299,0.132755340801696,0.131750283411231,"Ok-20"
"56","Ok-21",44.08175,"Okataina",0.351508120649649,0,0,0.0108307373721231,0.0462117308925677,0.00630267220857042,0.00186488507748629,0.00781571355582095,0,0.000826754179516683,0.00201946772418907,0,0,0,0,0.179788456003377,0.623133923702008,0.504492662351937,0.0886524505763354,0.0910398739235192,0.0931579546213257,0.0955951376996377,0.0971542894096642,0.0992802922247692,0.100475326610246,0.100632326716397,0.100824615604635,0.100942075964967,0.101106554528571,0.101356275872957,0.10151659178373,0.101751688758536,0.101946923097342,0.10210891708364,0.102309599838701,0.104148215466476,0.104122984267792,0.108737796805978,0.113590795201204,0.114221970713193,0.114033625790603,0.114023435762252,0.112686646592073,0.112116446230698,0.107076824657166,0.106498034549153,"Ok-21"
"57","Ok-22",51.08175,"Okataina",0.299971925884335,0,0,0.00385827064215132,0.00702329703971065,0,0,0.00300172683721357,0,0.00114677345333,0.00155766058290861,0,0,0.000459952496186557,0.00166677426535915,0.181223905059014,0.534104412987336,0.172319905071913,0.125011281630323,0.127375080707753,0.128270470117171,0.128897718532547,0.128890137411561,0.129306255763975,0.129690812678668,0.129714684351129,0.129842889523449,0.12983483455745,0.129860240935115,0.129983187027131,0.130017587046512,0.130118322301745,0.130136764812616,0.130141172686473,0.130261542599911,0.130617165037122,0.13041087514264,0.13220953723315,0.134120327165944,0.131523368301744,0.130989191277631,0.130941698571944,0.127089969506522,0.125886094884878,0.11879649473523,0.117943943624175,"Ok-22"
"58","Ok-23",56.08175,"Okataina",0.285401858939306,0.00130638185369095,0,0,0.00988433954295825,0,0,0.00206606987122754,0,0.000460475118815956,0.00470725765284578,0,0,0,0.00271284330368171,0.0691765823534978,0.126514112667596,0,0.109286664098867,0.110601847725368,0.111255077714118,0.111550981919027,0.1115589627595,0.111667887690006,0.111891568981436,0.111885768638563,0.111931263124333,0.111893281718513,0.111932156820036,0.112026356382142,0.112053914782122,0.112116154517607,0.112191222347534,0.112187885854307,0.112221001936913,0.112229350391171,0.112075506269422,0.112940515897008,0.113538977721846,0.111020200279168,0.110689497946653,0.110620564978321,0.107901977405821,0.106961861412353,0.100940999739113,0.100285688736377,"Ok-23"
"59","Ok-24",61.08175,"Okataina",0.238793937439534,0.00276204761989342,0,0.016724564981944,0.0488978760710869,0,0.00287155180871751,0.036742077356384,0,0.00204525959818214,0.00284093152215104,0,0,0,0.00243334188617904,0.496117031423407,0.851502702836573,0.242699568050741,0.0989206494056286,0.102946450342387,0.105775765550588,0.108681391903712,0.110082935094328,0.110460146915067,0.111196262201096,0.11139190071526,0.11156701723496,0.111736007331232,0.111953560972197,0.112277250642868,0.112480163674023,0.112809052146774,0.113092861688932,0.113353851779861,0.113678431501418,0.116765608934031,0.116791731405313,0.123101614642078,0.129593073880519,0.130506202658822,0.130261066785644,0.130261422695938,0.128897584412826,0.128621483050149,0.124427242262437,0.124164697885404,"Ok-24"
"60","Ok-25",76.08175,"Okataina",0.773429299745093,0.0574460396336745,0,0.122045624587013,0.214405400200893,0.0202039521835957,0.130111218411803,0.119787172519612,0.00351380518484355,0.0278280782035289,0.104552557873677,0.11904814221705,0.00146244293962689,0.00363148187624198,0.106184762554117,10.8527583859985,69.6678874897422,24.9401496248435,0.0869608653892036,0.0942800349526866,0.100206002921545,0.107934024930316,0.11216183564916,0.111937758372606,0.113501592579833,0.113991745410393,0.114609164703234,0.115158804159827,0.11585267740913,0.116625272206023,0.117361999897074,0.118212113854655,0.119071071851801,0.119886605209181,0.120737434916982,0.131753596306942,0.13238876515577,0.155142853145893,0.179756682545425,0.195922016001208,0.196759191535241,0.197107113031518,0.20479685914531,0.207682435322134,0.210506456614317,0.212140922189112,"Ok-25"
"61","Ok-26",77.08175,"Okataina",0.760453474676091,0.0423877761404734,0,0.0192447577047963,0.158260419179835,0.0122482216637417,0.0405773127432816,0.0467301934203672,0.00379414367978234,0.0343898754253099,0.0462088752776567,0.0447791131715029,0.00377643933977378,0.00322352038139182,0.056343821103245,7.08211744419271,74.6588686226786,19.5051024276704,0.101113278685252,0.109975045992753,0.116820699800747,0.126014666563277,0.130830186495472,0.128865303833129,0.130212001781807,0.130773428859674,0.131509983552047,0.13218867849272,0.133032273918322,0.133981377345545,0.134906802471807,0.135945343646436,0.137020999274297,0.138076804958979,0.139126379979167,0.153609379006065,0.154519193235383,0.185234446922533,0.215578584114375,0.233585824948821,0.234475529109617,0.234832469540216,0.242849010071002,0.245924185351419,0.242876880551373,0.244308632447651,"Ok-26"
